Experiment	sample_id	study	project	reference_condition	condition	rep_id	Strain Description	Strain	Culture Type	Evolved Sample	Base Media	Temperature (C)	pH	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Antibiotic for selection	Growth_Phase	Growth Rate (1/hr)	Isolate Type	Additional Details	Sequencing Machine	LibraryLayout	Platform	Biological Replicates	doi	GEO	SRX	Run	R1	R2	contact	creator	passed_fastqc	passed_pct_reads_mapped	passed_reads_mapped_to_CDS	passed_global_correlation	full_name	passed_similar_replicates	passed_number_replicates	run_date	n_replicates	PxK_sample_type	deleted_genes	mutated_genes	overexpressed_genes
SNPv2_Supp_D-Mannitol_(10mM)_2	Supp_D-Mannitol_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Mannitol_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Mannitol_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL037_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL037_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Ribose_(10mM)_1	Supp_D-Ribose_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Ribose_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Ribose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL094_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL094_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Ribose_(10mM)_2	Supp_D-Ribose_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Ribose_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Ribose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL095_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL095_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Maltose_(10mM)_1	Supp_Maltose_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Maltose_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Maltose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL096_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL096_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Maltose_(10mM)_2	Supp_Maltose_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Maltose_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Maltose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL097_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL097_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Melibiose_(10mM)_1	Supp_D-Melibiose_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Melibiose_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Melibiose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL040_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL040_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Melibiose_(10mM)_2	Supp_D-Melibiose_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Melibiose_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Melibiose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL039_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL039_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Pyruvic acid_(10mM)_1	Supp_Pyruvic acid_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Pyruvic acid_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Pyruvic acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL066_R1.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL066_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Pyruvic acid_(10mM)_2	Supp_Pyruvic acid_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Pyruvic acid_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Pyruvic acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL076_R1.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL076_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Glucosamine_(10mM)_1	Supp_D-Glucosamine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Glucosamine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Glucosamine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL044_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL044_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Glucosamine_(10mM)_2	Supp_D-Glucosamine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Glucosamine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Glucosamine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL043_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL043_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_L-Arabinose_(10mM)_1	Supp_L-Arabinose_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_L-Arabinose_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	L-Arabinose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL047_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL047_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_L-Arabinose_(10mM)_2	Supp_L-Arabinose_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_L-Arabinose_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	L-Arabinose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL048_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL048_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_N-Acetyl-D-Glucosamine_(10mM)_1	Supp_N-Acetyl-D-Glucosamine_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_N-Acetyl-D-Glucosamine_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	N-Acetyl-D-Glucosamine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL098_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL098_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_N-Acetyl-D-Glucosamine_(10mM)_2	Supp_N-Acetyl-D-Glucosamine_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_N-Acetyl-D-Glucosamine_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	N-Acetyl-D-Glucosamine_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL099_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL099_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Isoleucine_(2mM)_1	Supp_Isoleucine_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Isoleucine_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Isoleucine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/11id11_S11_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/11id11_S11_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Isoleucine_(2mM)_2	Supp_Isoleucine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Isoleucine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Isoleucine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/12id12_S12_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-Second Library Pool TSRI AVITI/12id12_S12_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Glucose-6-Phosphate_(10mM)_1	Supp_D-Glucose-6-Phosphate_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Glucose-6-Phosphate_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Glucose-6-Phosphate_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL100_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL100_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Glucose-6-Phosphate_(10mM)_2	Supp_D-Glucose-6-Phosphate_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Glucose-6-Phosphate_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Glucose-6-Phosphate_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL101_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL101_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_DL-Malic acid_(10mM)_1	Supp_DL-Malic acid_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_DL-Malic acid_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	DL-Malic acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL026_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL026_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_DL-Malic acid_(10mM)_2	Supp_DL-Malic acid_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_DL-Malic acid_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	DL-Malic acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL027_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL027_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_a-Ketoglutaric acid_(10mM)_1	Supp_a-Ketoglutaric acid_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_a-Ketoglutaric acid_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	a-Ketoglutaric acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL046_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL046_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_a-Ketoglutaric acid_(10mM)_2	Supp_a-Ketoglutaric acid_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_a-Ketoglutaric acid_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	a-Ketoglutaric acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL045_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL045_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_m-Tartaric acid_(10mM)_1	Supp_m-Tartaric acid_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_m-Tartaric acid_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	m-Tartaric acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL034_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL034_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_m-Tartaric acid_(10mM)_2	Supp_m-Tartaric acid_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_m-Tartaric acid_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	m-Tartaric acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL035_R1.fastq.gz	s3://sbrg-sequencing-files/2024-07-11-SBP-AVITI/PAL035_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Maltotriose_(10mM)_1	Supp_Maltotriose_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Maltotriose_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Maltotriose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL049_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL049_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Maltotriose_(10mM)_2	Supp_Maltotriose_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Maltotriose_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Maltotriose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL050_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL050_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Malic acid_(10mM)_1	Supp_D-Malic acid_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Malic acid_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Malic acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL042_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL042_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Malic acid_(10mM)_2	Supp_D-Malic acid_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Malic acid_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Malic acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL041_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL041_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Galacturonic acid_(10mM)_1	Supp_D-Galacturonic acid_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Galacturonic acid_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Galacturonic acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL048_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL048_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_D-Galacturonic acid_(10mM)_2	Supp_D-Galacturonic acid_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_D-Galacturonic acid_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	D-Galacturonic acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL047_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL047_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_N-Acetyl-Neuraminic acid_(10mM)_1	Supp_N-Acetyl-Neuraminic acid_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_N-Acetyl-Neuraminic acid_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	N-Acetyl-Neuraminic acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL067_R1.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL067_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_N-Acetyl-Neuraminic acid_(10mM)_2	Supp_N-Acetyl-Neuraminic acid_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_N-Acetyl-Neuraminic acid_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	N-Acetyl-Neuraminic acid_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL068_R1.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-05-13-TSRI AVITI/PAL068_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_b-Methyl-D-Galactoside_(10mM)_1	Supp_b-Methyl-D-Galactoside_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_b-Methyl-D-Galactoside_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	b-Methyl-D-Galactoside_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL059_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL059_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_b-Methyl-D-Galactoside_(10mM)_2	Supp_b-Methyl-D-Galactoside_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_b-Methyl-D-Galactoside_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	b-Methyl-D-Galactoside_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL060_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL060_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Leucine_(2mM)_1	Supp_Leucine_(2mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Leucine_(2mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Leucine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL009_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL009_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_Leucine_(2mM)_2	Supp_Leucine_(2mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_Leucine_(2mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	Leucine_(2mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL010_R1.fastq.gz	s3://sbrg-sequencing-files/2024-06-07-SBP-AVITI/PAL010_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_L-Rhamnose_(10mM)_1	Supp_L-Rhamnose_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_L-Rhamnose_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	L-Rhamnose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL086_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL086_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_L-Rhamnose_(10mM)_2	Supp_L-Rhamnose_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_L-Rhamnose_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	L-Rhamnose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL087_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL087_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_a-D-Lactose_(10mM)_1	Supp_a-D-Lactose_(10mM)_1	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_a-D-Lactose_(10mM)	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	a-D-Lactose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL052_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL052_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv2_Supp_a-D-Lactose_(10mM)_2	Supp_a-D-Lactose_(10mM)_2	single_nutrient_perturbation	SNPv2	Glucose_NH4Cl	Supp_a-D-Lactose_(10mM)	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	Glucose(5)	NH4Cl(1)	O2	Sauer trace element mixture	a-D-Lactose_(10mM)						AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL051_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-04-SBP-AVITI/PAL051_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
